video,candidato,date,id,title,view_count,like_count,webpage_url,init_min,end_min,transcribe
https://www.youtube.com/watch?v=8WvjjfUhMpQ,oviedo,13/08/2023,8WvjjfUhMpQ,Debate: cara a cara de candidatos a la Alcaldía de Bogotá 2023 | Semana Noticias,781806,8676.0,https://www.youtube.com/watch?v=8WvjjfUhMpQ,00:35:11,00:36:11," Bueno, pues yo creo que este tema lo que verdaderamente nos demuestra también es que no sirve ser oposición de todo y no tenemos por qué estigmatizar a la primera línea. Necesitamos seriedad y firmeza para atender la política de la juventud en Bogotá. Los jóvenes no quieren tapar huecos, no importa su condición social, los jóvenes quieren entrar a las nuevas tecnologías, quieren entrar a la ciencia, quieren entrar al emprendimiento. Y por consiguiente, tenemos que escucharlos. Ellos ya han hablado a través de diferentes encuestas, tenemos la evidencia, tenemos las estrategias y por consiguiente, aquí lo que necesitamos es un diálogo serio que una alrededor de cómo vamos a beneficiar a la juventud de Bogotá a partir de lo que necesitan y de lo que quieren. Ellos no quieren más violencia, pero tampoco quieren que paguen por no matar un millón de pesos. Por eso se requiere una actitud.  muy audaz de la Alcaldía para entender esas realidades, proveer más educación, empleo inclusivo y emprendimiento pertinente, sobre todo para las jóvenes mujeres que son víctimas de estereotipos de género."
https://www.youtube.com/watch?v=8WvjjfUhMpQ,galan,13/08/2023,8WvjjfUhMpQ,Debate: cara a cara de candidatos a la Alcaldía de Bogotá 2023 | Semana Noticias,781806,8676.0,https://www.youtube.com/watch?v=8WvjjfUhMpQ,00:36:25,00:37:25," Carlos Fernando. Vicky, mire, el Estado tiene que tener la capacidad, en mi gobierno será así, de determinar quién realmente es responsable de violencia. Vamos a preservar, garantizar la protesta social, es fundamental hacerlo, es parte de la democracia, pero vamos a ser implacables con aquellos que cometen actos de violencia. Y claro, vamos a ser implacables con los miembros de la fuerza pública que también cometen abusos porque ocurrieron las dos cosas. Y el Estado con inteligencia precisamente, con investigación adecuada, con un trabajo conjunto entre el distrito, la policía, la rama judicial, tiene que tener claro quién es quién en las protestas. Y lo segundo es que el estallido fue real, una situación social crítica que vivió nuestro país, que vivió el mundo en cierta forma por cuenta de la pandemia y tuvo una expresión en Bogotá. Y ahí es a esos jóvenes hay que llegarles. Y les vamos a llegar, como les decía en la pregunta anterior.  que los jóvenes que tienen problemas, que tienen problemas sociales, que tienen problemas de salud, que tenemos que ayudarles a construir un proyecto de vida. Esos jóvenes tienen la posibilidad, el derecho a que los apoyemos y el distrito tiene que enfocarse en eso. Qué les gusta que se conecten con el sistema educativo, que se conecten con temas en la economía que los acercan. Hay muchos jóvenes que quieren trabajar en temas culturales, digitales de la cultura, digamos que tiene que ver con las actividades artísticas, que"
https://www.youtube.com/watch?v=8WvjjfUhMpQ,molano,13/08/2023,8WvjjfUhMpQ,Debate: cara a cara de candidatos a la Alcaldía de Bogotá 2023 | Semana Noticias,781806,8676.0,https://www.youtube.com/watch?v=8WvjjfUhMpQ,00:40:50,00:41:50," de las manifestaciones pacíficas, en Colombia, saqué un libro para esta campaña que se llama Bajo Amenaza. La verdad oculta del estallido social que golpeó a Colombia, afectó a Colombia. Y tanto para Rodrigo, para Robledo, para Bolívar y para también Juan Daniel, yo quiero decirles lo siguiente, en Colombia en ese periodo de tiempo hubo 15 mil manifestaciones pacíficas, todas ellas se respetaron porque actuaron de acuerdo con lo que dice la Constitución pacífica. Pero en 1500 oportunidades se destruyeron 60 CAIs que destruyeron en Bogotá que creo ahora usted los va a reponer, los va a reconstruir en su nuevo programa. Además, destruyeron 28 estaciones de peajes en la ciudad, afectaron a más de mil 700 ciudadanos civiles que quedaron heridos. Destruyeron el mío en el 70% en Cali. Eso fue lo que sucedió. Muchos de esos jóvenes salieron porque tenían insatisfacción social, marcharon pacíficamente, ahí están en sus casas. Otro grupo de jóvenes en Bogotá se vieron enfrentados a"
https://www.youtube.com/watch?v=8WvjjfUhMpQ,molano,13/08/2023,8WvjjfUhMpQ,Debate: cara a cara de candidatos a la Alcaldía de Bogotá 2023 | Semana Noticias,781806,8676.0,https://www.youtube.com/watch?v=8WvjjfUhMpQ,00:41:50,0:42:40," que tenían enclaustrados y secuestrados en el portal de las Américas. Y adicionalmente los de la primera línea estuvieron financiados, apoyados por el Pacto Histórico, financiados por el ELN, por las disidencias de las FARC y por plata en microtráfico. Yo lo digo en este libro. Y además una sentencia del Tribunal de Bogotá ratificó que las disidencias de las FARC financiaron y apoyaron todos los desmanes que se presentaron en Bogotá. A los jóvenes que se manifestaron pacíficamente los seguiremos protegiendo en mi administración, a los jóvenes que se afectaron porque no pudieron ir a trabajar los vamos a apoyar para que puedan ir a trabajar con la Universidad Digital, pero a los de la primera línea no vamos a permitir que los conviertan en gestores de paz en Bogotá. Por eso hoy están capturados y judicializados 300 de ellos, 100 por terrorismo, 23 por homicidio, por asesinatos a policías, así como usted le dijo, cerdos policías."
https://www.youtube.com/watch?v=8WvjjfUhMpQ,molano,13/08/2023,8WvjjfUhMpQ,Debate: cara a cara de candidatos a la Alcaldía de Bogotá 2023 | Semana Noticias,781806,,https://www.youtube.com/watch?v=8WvjjfUhMpQ,00:43:26,0:44:10," y le digo al senador Bolívar, ex senador Bolívar porque se retiró y ahora vuelve otra vez a la vida pública, a Rodrigo y le digo al doctor Robledo, fui dos veces a un debate de moción de censura que ustedes hicieron, eso se llama responsabilidad política. El Congreso de la República votó en contra de esas mociones de censuras porque halló en la discusión y las presentaciones que hicimos, yo respondí políticamente por eso mi general, si usted no se acuerda usted me acompañó de lado porque usted estaba al lado con la cúpula respondiendo también y esa votación significa que fuimos y respondimos políticamente y por eso estamos hoy aquí dándole la cara a los bogotanos porque fuimos conscientes que se actuó con estricto apego a la ley, con estricto apego a los derechos humanos.  Es una oportunidad muy importante para que nos concentremos en lo que le vamos a ofrecer a la juventud bogotana. Tenemos que ser capaces de voltear la página. Nosotros queremos ver a la juventud reconocida y el reconocimiento que ellos están esperando es con educación, con empleo, con emprendimiento. No puede ser posible que ese debate a la alcaldía de Bogotá no nos lleve a entender que debemos voltear la página, mirar hacia adelante y encontrar soluciones a partir de la unión de esfuerzos que respondan al futuro de la juventud. No puede ser posible."
https://www.youtube.com/watch?v=8WvjjfUhMpQ,galan,13/08/2023,8WvjjfUhMpQ,Debate: cara a cara de candidatos a la Alcaldía de Bogotá 2023 | Semana Noticias,781806,8676.0,https://www.youtube.com/watch?v=8WvjjfUhMpQ,00:51:12,00:52:12," de la fuerza pública. Yo quiero aclarar en este choque dos cosas en mi opinión. Primero yo no estoy de acuerdo con pasar la página en este sentido. Y es que todo aquel que haya cometido un delito tiene que ser judicializado y todo abuso que haya cometido un miembro de la fuerza pública tiene que ser judicializado. Detectar eso, reconocerlo general y exministro, reconocerlo no es atacar a la fuerza pública. Y eso es lo que yo creo que tiene que ser judicializado. Y eso es lo que yo creo que tiene que ser judicializado. Segundo cuando digo no pasemos la página. Bueno y esto para Bogotá que Bogotá tiene un reto muy complejo. Yo sí creo que es claro y hay que decirlo contundente Bogotá tiene una crisis social muy profunda. 25 por ciento de los hogares en Bogotá tienen hambre en este momento y si hubo un estallido social real que lo aprovecharon o no sé cierto pero fue real y hay que entenderlo y no hay que  de la libertad que se generó. En unos momentos tomamos como sociedad unas medidas de restricción de libertad que era una política muy arriesgada, muy arriesgada de restringir los derechos de los ciudadanos, guardarlos cuando no había ya en un momento dado evidencia para que eso fuera efectivo para enfrentar el reto que teníamos con el COVID. Entonces hay que entender eso, tomar decisiones con base en la evidencia y entender que hay que luchar contra los delitos, cometa quien los cometa y defender la legitimidad de los derechos de los ciudadanos. de los derechos de los ciudadanos."
https://www.youtube.com/watch?v=8WvjjfUhMpQ,galan,13/08/2023,8WvjjfUhMpQ,Debate: cara a cara de candidatos a la Alcaldía de Bogotá 2023 | Semana Noticias,781806,8676.0,https://www.youtube.com/watch?v=8WvjjfUhMpQ,01:02:20,01:03:20," de las cosas que se han hecho en Bogotá. Yo creo que no vivo el trino completo, es un hilo. Lo invito a que vea el hilo completo. Lo vi completo. Porque si hay algo que necesita Bogotá es tener la capacidad de reconocer a ciertos que han tenido los diferentes alcaldes. Yo sí creo eso. Yo creo que Mocus logró cosas muy importantes de cambios comportamentales en Bogotá y yo lo reconozco. Tengo ningún problema en hacerlo. Creo que Jaime Castro ayudó a organizar con el gobierno de ese entonces nacional las finanzas de Bogotá y en parte también a los ciudadanos. Yo creo que es un hilo. Y es un esfuerzo. Lucho Garzón hizo un esfuerzo y está en el hilo. Lo invito a que lo vea. Sin precedentes para enfrentar el hambre que hoy necesitamos. Y yo digo Bogotá necesita un Bogotá sin hambre 2.0. Yo le reconozco a Peñalosa obras importantes. Para mí sí fue importante acabar con la guerra del centavo. Fue muy importante. Las obras que hizo en infraestructura social son importantes. Vaya al centro de la felicidad del Tunal. Extraordinario. Lo quiere la gente, los parques que se hicieron y las canchas."
https://www.youtube.com/watch?v=8WvjjfUhMpQ,galan,13/08/2023,8WvjjfUhMpQ,Debate: cara a cara de candidatos a la Alcaldía de Bogotá 2023 | Semana Noticias,781806,8676.0,https://www.youtube.com/watch?v=8WvjjfUhMpQ,01:03:20,1:03:53," y no es un problema de seguridad. Es un problema de la seguridad. Y eso es lo que yo lo acompaño sin precedentes y yo lo acompaño. Bogotá necesita eso continuar las cosas, no echar para atrás cada vez que uno llega a la alcaldía. Es absurdo cuando una persona llega cree que todo lo que hizo el anterior no sirve, lo echa para atrás. Tenemos que apostarle a eso. Yo soy Vicky y doctor Jorge Enrique Robledo el candidato de los aciertos de esos alcaldes porque tengo la capacidad de reconocer esos aciertos y voy a trabajar a partir de eso. Así como he enfrentado el problema de seguridad y denuncié que es un fracaso la política de seguridad de Claudia López, tengo la capacidad de reconocer los aciertos y eso es lo que necesita Bogotá en este momento."
https://www.youtube.com/watch?v=8WvjjfUhMpQ,oviedo,13/08/2023,8WvjjfUhMpQ,Debate: cara a cara de candidatos a la Alcaldía de Bogotá 2023 | Semana Noticias,781806,8676.0,https://www.youtube.com/watch?v=8WvjjfUhMpQ,01:04:54,01:05:54," Y yo respondo esa pregunta para establecer una invitación a mis colegas candidatos a que nos centremos en las propuestas y en las soluciones que queremos dar a nuestros futuros votantes. Y tú mencionabas que pasar la página podría tener alguna dificultad. Para pasar la página se hace con legitimidad. Hoy en día los jóvenes ya están desarrollando ejercicios para pasar la página con la policía, con el general Salamanca, y ellos están en capacidad de respetar la legitimidad y la autoridad de avanzar hacia adelante. Cuando tú planteas cómo vamos a atacar las bandas criminales, en primer lugar es importante resaltar que la doctrina policial que seguramente el general Vargas podrá controvertir al respecto se basa en los ejercicios de focalización. Y la focalización nos deja claro que hay cinco localidades que están estableciendo una señal muy importante."
https://www.youtube.com/watch?v=8WvjjfUhMpQ,oviedo,13/08/2023,8WvjjfUhMpQ,Debate: cara a cara de candidatos a la Alcaldía de Bogotá 2023 | Semana Noticias,781806,8676.0,https://www.youtube.com/watch?v=8WvjjfUhMpQ,01:05:54,1:06:44," importante de cómo las bandas criminales están teniendo luchas territoriales por ese gran comercio ilícito de drogas que está sucediendo en Bogotá, tal vez como consecuencia de las políticas del gobierno nacional. Ahí es importante reconocer que hay información de inteligencia que no se está usando en este momento. Hay que trabajar con la DIJÍN, hay que mejorar la articulación, como tú lo mencionas, con los fiscales y los jueces, pero también necesitamos agentes encubiertos y también necesitamos poder establecer que existan unos criterios importantes alrededor de esos elementos de alto valor dentro de las cadenas criminales. Así que existe la tecnología, existe la estrategia y sobre todo existe la doctrina policial que hoy está desaprovechada por una ausencia de articulación entre el distrito."
https://www.youtube.com/watch?v=8WvjjfUhMpQ,molano,13/08/2023,8WvjjfUhMpQ,Debate: cara a cara de candidatos a la Alcaldía de Bogotá 2023 | Semana Noticias,781806,8676.0,https://www.youtube.com/watch?v=8WvjjfUhMpQ,01:07:35,01:08:35," de las comunidades indígenas. Lo que el país tiene que saber es que las comunidades indígenas por supuesto tienen una afectación muy grande. Han sido desplazadas especialmente las comunidades embera de Chocó de una parte importante de Rizaralda y llegan aquí a Bogotá desplazadas por la violencia. Hoy incrementada por la paz total que lo que ha incentivado es una mayor movilización, desplazamiento inclusive confinamiento alrededor de Bogotá. El desplazamiento es por el que llega especialmente aquí tiene que ver con una población de pueblo rico en Rizaralda. El triunfo de una política en una ciudad no es permitirles solo reubicarse acá. El triunfo de una política de seguridad es retornar. El programa que nosotros impulsaremos en Bogotá para las comunidades indígenas embera es cómo facilitamos un retorno, un retorno que sea en condiciones de voluntariedad, un retorno que sea seguro y en esa medida es importantísimo que el distrito"
https://www.youtube.com/watch?v=8WvjjfUhMpQ,molano,13/08/2023,8WvjjfUhMpQ,Debate: cara a cara de candidatos a la Alcaldía de Bogotá 2023 | Semana Noticias,781806,8676.0,https://www.youtube.com/watch?v=8WvjjfUhMpQ,01:08:35,1:09:17, de las comunidades indígenas que no pueden permitir que puedan tener un régimen especial. Pero lo que sí no puede permitir Bogotá es una pretensión de comunidades indígenas de imponer territorios indígenas en Bogotá porque aquí hay un distrito capital que tiene un régimen que es un régimen especial y aquí lo que tenemos que trabajar es precisamente para incorporar a esas familias a su dinámica de su cultura ya en el retorno le establece la ley de víctimas como la apuesta fundamental. Y finalmente lo que sí no puede permitir es que los niños de edad de edad de edad que tengan niños de edad de edad indígenas trata con las niñas en las calles de Bogotá o los tengan mendigando instrumentalizando los niños en Bogotá en esa medida el trabajo de integración social y de ser vital para restituir los
https://www.youtube.com/watch?v=8WvjjfUhMpQ,galan,13/08/2023,8WvjjfUhMpQ,Debate: cara a cara de candidatos a la Alcaldía de Bogotá 2023 | Semana Noticias,781806,8676.0,https://www.youtube.com/watch?v=8WvjjfUhMpQ,01:15:32,01:16:32," de la política. Yo me voy a ir a la pregunta porque he oído a varios candidatos atacarme con ese cuento de que yo soy el candidato del uno y del otro. Y yo le digo lo siguiente. Mire eso decir que un candidato es propiedad de una persona me parece poco serio. Yo he demostrado mi independencia. Lo hice cuando fui senador. Me paré duro frente al propio partido en el que yo estaba y me enfrenté y denuncié la corrupción en ese partido. Yo no soy de nadie. Yo soy de la gente que nos quiere apoyar. Yo no soy de la gente que nos quiere apoyar. Yo fui el candidato de la contratación en Bogotá cuando muchos guardaban silencio. Por cierto, denuncié el cartel del volteo de tierras y no me ha temblado la mano para presentar denuncias más de 300 ante la Fiscalía para enfrentar a los corruptos en este país. Ahora lo que sí es cierto es que hay mucha gente que nos quiere apoyar. Eso sí es cierto. Quiénes lo están apoyando? Los votantes se están manifestando en las encuestas que ustedes ven y a mí me dicen no que lo apoya tal. Es el verde, el liberal."
https://www.youtube.com/watch?v=8WvjjfUhMpQ,galan,13/08/2023,8WvjjfUhMpQ,Debate: cara a cara de candidatos a la Alcaldía de Bogotá 2023 | Semana Noticias,781806,8676.0,https://www.youtube.com/watch?v=8WvjjfUhMpQ,01:16:32,1:17:05," de la ciudad de Bogotá. Hay muchas personas que vienen del pacto decepcionados de lo que está pasando en el país en este momento de cambio radical que salieron de ese partido y esta campaña es una campaña que va a unir a los bogotanos porque la ciudad necesita en este momento un liderazgo que entienda el reto que tenemos, que sepa reconocer los aciertos de los diferentes candidatos y de los diferentes alcaldes que hemos tenido y le apueste a eso. Aquí yo no voy a hacer transacciones con nadie, no voy a hacer nada a cambio, un mensaje de la ciudad de Bogotá que sepa reconocer los aciertos de los diferentes candidatos y de los diferentes alcaldes que hemos tenido y le apueste a eso."
